สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน(รอบ1),ผ่าน(รอบ2),คะแนนต่ำสุด,คะแนนสูงสุด,คะแนนต่ำสุด หลังประมวลผลรอบ 2,คะแนนสูงสุด หลังประมวลผลรอบ 2
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104211001A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีการอาหาร,,,0,60,36,9,7,50.0000,90.5000,50.0000,90.5000
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104211601A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาแอนิเมชัน เกม และดิจิทัลมีเดีย,,,0,60,118,33,26,52.7500,99.2500,52.7500,99.2500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104211901A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาการจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อม,,,0,30,27,3,3,65.0000,77.5000,65.0000,77.5000
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104212003A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาคอมพิวเตอร์อิเล็กทรอนิกส์,,,0,25,20,4,3,66.0000,91.5000,66.0000,91.5000
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104220101A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีสารสนเทศและวิทยาการข้อมูล,,,0,30,36,6,6,54.5000,89.0000,54.5000,89.0000
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104220201A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,,,0,60,100,29,22,51.7500,96.2500,54.2500,96.2500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104500201A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีการเกษตร,,,0,30,20,4,3,69.2500,86.2500,69.2500,86.2500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104700801A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรครุศาสตรบัณฑิต สาขาวิชาคณิตศาสตร์,,,0,35,115,10,35,74.6331,79.7000,63.9083,79.7000
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104700901A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรครุศาสตรบัณฑิต สาขาวิชาคอมพิวเตอร์ศึกษา,,,0,20,40,7,6,53.2500,87.7500,53.2500,87.7500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740104701301A,คณะวิทยาศาสตร์และเทคโนโลยี,หลักสูตรครุศาสตรบัณฑิต สาขาวิชาชีววิทยา,,,0,30,70,25,18,66.5000,99.2500,66.5000,99.2500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105111801A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาการประกอบและบริการอาหาร,,,0,30,32,9,8,59.7500,94.7500,59.7500,94.7500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105210201A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีโลจิสติกส์,,,0,40,61,19,18,0.0000,99.2500,0.0000,99.2500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105212103A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาการจัดการอุตสาหกรรม (ต่อเนื่อง),,,0,30,1,1,1,90.7500,90.7500,90.7500,90.7500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105212201A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาการจัดการวิศวกรรมการผลิตและโลจิสติกส์ (แขนงวิชาการจัดการผลิตและคุณภาพ),,,0,15,15,2,2,70.5000,81.5000,70.5000,81.5000
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105212202A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาการจัดการวิศวกรรมการผลิตและโลจิสติกส์ (แขนงวิชาการจัดการคลังสินค้า),,,0,20,22,2,2,63.7500,71.7500,63.7500,71.7500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105212203A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาการจัดการวิศวกรรมการผลิตและโลจิสติกส์ (แขนงวิชาการจัดการดิจิทัลโลจิสติกส์),,,0,15,11,2,2,48.5000,72.0000,48.5000,72.0000
